Date,Open,High,Low,Close,Adj Close,Volume
2023-07-04,0.29633399844169617,0.30094799399375916,0.2912899851799011,0.29261499643325806,0.29261499643325806,234604743
2023-07-05,0.2926200032234192,0.2955999970436096,0.2812899947166443,0.2844710052013397,0.2844710052013397,231548975
2023-07-06,0.28446200489997864,0.29335299134254456,0.27709299325942993,0.27970001101493835,0.27970001101493835,288260059
2023-07-07,0.27965599298477173,0.2852169871330261,0.27795401215553284,0.2845250070095062,0.2845250070095062,208453044
2023-07-08,0.2845189869403839,0.29220500588417053,0.2826719880104065,0.29065099358558655,0.29065099358558655,207964892
2023-07-09,0.29064399003982544,0.2915079891681671,0.2837670147418976,0.2845909893512726,0.2845909893512726,182219306
2023-07-10,0.2845979928970337,0.29258599877357483,0.27961400151252747,0.2879909873008728,0.2879909873008728,257987869
2023-07-11,0.2879999876022339,0.293724000453949,0.2879999876022339,0.29281800985336304,0.29281800985336304,198400377
2023-07-12,0.292820006608963,0.29484501481056213,0.2859019935131073,0.2887580096721649,0.2887580096721649,174629627
2023-07-13,0.28878000378608704,0.35846999287605286,0.2864449918270111,0.3576579988002777,0.3576579988002777,1078757677
2023-07-14,0.35748499631881714,0.37470999360084534,0.3193419873714447,0.3288010060787201,0.3288010060787201,852132416
2023-07-15,0.32877999544143677,0.33737099170684814,0.3255529999732971,0.32636499404907227,0.32636499404907227,265031790
2023-07-16,0.32636699080467224,0.3274439871311188,0.31364700198173523,0.3148840069770813,0.3148840069770813,298667636
2023-07-17,0.3148930072784424,0.3194659948348999,0.3066270053386688,0.31248900294303894,0.31248900294303894,273592230
2023-07-18,0.31244000792503357,0.31358999013900757,0.3024350106716156,0.3073990046977997,0.3073990046977997,287022077
2023-07-19,0.3077020049095154,0.3258419930934906,0.30740898847579956,0.323513001203537,0.323513001203537,451977716
2023-07-20,0.32346001267433167,0.3315599858760834,0.31134501099586487,0.31609299778938293,0.31609299778938293,412101582
2023-07-21,0.31604498624801636,0.31806299090385437,0.31106799840927124,0.313291996717453,0.313291996717453,207721960
2023-07-22,0.3133159875869751,0.31481000781059265,0.30735599994659424,0.3097720146179199,0.3097720146179199,179065530
2023-07-23,0.30984100699424744,0.3185270130634308,0.3083780109882355,0.31716299057006836,0.31716299057006836,168560213
2023-07-24,0.3171600103378296,0.3185960054397583,0.30143100023269653,0.305308997631073,0.305308997631073,245375061
2023-07-25,0.305307000875473,0.3073430061340332,0.30233100056648254,0.30401700735092163,0.30401700735092163,177902317
2023-07-26,0.3040049970149994,0.31029999256134033,0.30088499188423157,0.30664101243019104,0.30664101243019104,211751643
2023-07-27,0.30660098791122437,0.31302499771118164,0.3059859871864319,0.30752500891685486,0.30752500891685486,168357194
2023-07-28,0.30751898884773254,0.31269600987434387,0.3067449927330017,0.3102009892463684,0.3102009892463684,146065281
2023-07-29,0.31019699573516846,0.3142479956150055,0.30926498770713806,0.3127650022506714,0.3127650022506714,150822871
2023-07-30,0.3127569854259491,0.3178060054779053,0.30737900733947754,0.31563299894332886,0.31563299894332886,184419569
2023-07-31,0.3155820071697235,0.3177199959754944,0.306894987821579,0.30748799443244934,0.30748799443244934,193109898
2023-08-01,0.30748501420021057,0.3099510073661804,0.2991270124912262,0.3099510073661804,0.3099510073661804,255356878
2023-08-02,0.3099980056285858,0.31126800179481506,0.2990129888057709,0.2993890047073364,0.2993890047073364,225428320
2023-08-03,0.2993929982185364,0.3010239899158478,0.2909190058708191,0.29257598519325256,0.29257598519325256,308202642
